skill,demand_count,candidate_count,demand_pct,candidate_pct,gap_score
javascript,109.0,82,0.04264592535789321,0.04767635892158402,-0.00503043356369081
tools.,45.0,39,0.017606115973442152,0.022675341438314348,-0.005069225464872196
initiative,146.0,107,0.05712206515827898,0.06221183420255476,-0.005089769044275778
purchase orders,39.0,35,0.015258633843649866,0.020349665393359032,-0.005091031549709166
employee relations,39.0,35,0.015258633843649866,0.020349665393359032,-0.005091031549709166
customer service.,33.0,31,0.012911151713857578,0.018023989348403713,-0.005112837634546135
editing,85.0,66,0.033255996838724065,0.03837365474176275,-0.005117657903038683
sampling,30.0,29,0.011737410648961435,0.016861151325926055,-0.00512374067696462
workforce,30.0,29,0.011737410648961435,0.016861151325926055,-0.00512374067696462
handover,27.0,27,0.01056366958406529,0.015698313303448397,-0.005134643719383106
outsourcing,21.0,23,0.008216187454273004,0.013372637258493079,-0.005156449804220075
card,180.0,130,0.07042446389376861,0.07558447146104783,-0.005160007567279218
audio,49.0,42,0.019171104059970343,0.02441959847203084,-0.005248494412060496
optimizing,37.0,34,0.014476139800385769,0.019768246382120203,-0.0052921065817344345
transformation,28.0,28,0.01095491660569734,0.016279732314687226,-0.005324815708989886
queries,132.0,98,0.05164460685543031,0.05697906310140529,-0.005334456245974978
root cause,19.0,22,0.007433693411008908,0.012791218247254248,-0.00535752483624534
upkeep,19.0,22,0.007433693411008908,0.012791218247254248,-0.00535752483624534
engineers.,19.0,22,0.007433693411008908,0.012791218247254248,-0.00535752483624534
malfunctions,19.0,22,0.007433693411008908,0.012791218247254248,-0.00535752483624534
graphs,16.0,20,0.006259952346112765,0.01162838022477659,-0.005368427878663825
profitability.,16.0,20,0.006259952346112765,0.01162838022477659,-0.005368427878663825
automate,23.0,25,0.0089986814975371,0.014535475280970739,-0.005536793783433639
training programs,63.0,52,0.02464856236281901,0.030233788584419132,-0.005585226221600122
trainer,54.0,46,0.02112733916813058,0.026745274516986158,-0.005617935348855577
it support,45.0,40,0.017606115973442152,0.02325676044955318,-0.005650644476111029
licenses,33.0,32,0.012911151713857578,0.018605408359642545,-0.005694256645784967
renovation,33.0,32,0.012911151713857578,0.018605408359642545,-0.005694256645784967
retail sales,27.0,28,0.01056366958406529,0.016279732314687226,-0.005716062730621935
levels,290.0,205,0.11346163627329386,0.11919089730396004,-0.005729261030666177
storing,15.0,20,0.005868705324480718,0.01162838022477659,-0.005759674900295873
gap analysis,15.0,20,0.005868705324480718,0.01162838022477659,-0.005759674900295873
directing,67.0,55,0.026213550449347204,0.03197804561813562,-0.005764495168788419
protocols,49.0,43,0.019171104059970343,0.025001017483269668,-0.005829913423299325
collaborating,37.0,35,0.014476139800385769,0.020349665393359032,-0.0058735255929732635
fast-paced,34.0,33,0.013302398735489626,0.019186827370881374,-0.0058844286353917485
rfp,16.0,21,0.006259952346112765,0.01220979923601542,-0.005949846889902654
consumables,16.0,21,0.006259952346112765,0.01220979923601542,-0.005949846889902654
acquisition,111.0,85,0.04342841940115731,0.04942061595530051,-0.005992196554143202
supply chain,47.0,42,0.01838861001670625,0.02441959847203084,-0.006030988455324588
training.,44.0,40,0.017214868951810104,0.02325676044955318,-0.0060418914977430765
disaster recovery,32.0,32,0.01251990469222553,0.018605408359642545,-0.006085503667417015
configurations,26.0,28,0.010172422562433244,0.016279732314687226,-0.006107309752253981
human resource management,23.0,26,0.0089986814975371,0.015116894292209566,-0.006118212794672466
meals,20.0,24,0.007824940432640957,0.013954056269731908,-0.006129115837090951
referrals,14.0,20,0.00547745830284867,0.01162838022477659,-0.0061509219219279205
figures,14.0,20,0.00547745830284867,0.01162838022477659,-0.0061509219219279205
integrity.,14.0,20,0.00547745830284867,0.01162838022477659,-0.0061509219219279205
raw materials,21.0,25,0.008216187454273004,0.014535475280970739,-0.006319287826697734
sub-contractors,21.0,25,0.008216187454273004,0.014535475280970739,-0.006319287826697734
electromechanical,21.0,25,0.008216187454273004,0.014535475280970739,-0.006319287826697734
prime,21.0,25,0.008216187454273004,0.014535475280970739,-0.006319287826697734
b2b,18.0,23,0.007042446389376861,0.013372637258493079,-0.006330190869116218
leasing,18.0,23,0.007042446389376861,0.013372637258493079,-0.006330190869116218
upgrades,67.0,56,0.026213550449347204,0.03255946462937445,-0.006345914180027248
engineer.,61.0,52,0.023866068319554918,0.030233788584419132,-0.006367720264864214
responding,61.0,52,0.023866068319554918,0.030233788584419132,-0.006367720264864214
stand,31.0,32,0.012128657670593483,0.018605408359642545,-0.0064767506890490625
prioritizing,22.0,26,0.008607434475905052,0.015116894292209566,-0.006509459816304514
blocks,16.0,22,0.006259952346112765,0.012791218247254248,-0.006531265901141483
levels.,47.0,43,0.01838861001670625,0.025001017483269668,-0.006612407466563417
views,29.0,31,0.011346163627329387,0.018023989348403713,-0.006677825721074325
query,23.0,27,0.0089986814975371,0.015698313303448397,-0.006699631805911297
construction projects,20.0,25,0.007824940432640957,0.014535475280970739,-0.006710534848329782
licensing,17.0,23,0.006651199367744813,0.013372637258493079,-0.006721437890748266
infrastructures,14.0,21,0.00547745830284867,0.01220979923601542,-0.0067323409331667495
document management,14.0,21,0.00547745830284867,0.01220979923601542,-0.0067323409331667495
classification,48.0,44,0.018779857038338295,0.025582436494508497,-0.006802579456170202
literature,39.0,38,0.015258633843649866,0.02209392242707552,-0.006835288583425653
innovation,79.0,65,0.03090851470893178,0.03779223573052391,-0.006883721021592133
cost analysis,15.0,22,0.005868705324480718,0.012791218247254248,-0.006922512922773531
exhibits,12.0,20,0.004694964259584574,0.01162838022477659,-0.006933415965192017
audit.,12.0,20,0.004694964259584574,0.01162838022477659,-0.006933415965192017
library,64.0,55,0.02503980938445106,0.03197804561813562,-0.006938236233684562
vehicles,104.0,82,0.04068969024973298,0.04767635892158402,-0.0069866686718510415
software testing,43.0,41,0.016823621930178057,0.02383817946079201,-0.007014557530613953
driver,86.0,70,0.03364724386035611,0.040699330786718065,-0.0070520869263619515
software packages,19.0,25,0.007433693411008908,0.014535475280970739,-0.007101781869961831
relocation,13.0,21,0.005086211281216622,0.01220979923601542,-0.007123587954798797
senior engineer,13.0,21,0.005086211281216622,0.01220979923601542,-0.007123587954798797
schedules,273.0,196,0.10681043690554906,0.11395812620281058,-0.00714768929726152
culture,111.0,87,0.04342841940115731,0.050583453977778164,-0.007155034576620853
collections,50.0,46,0.01956235108160239,0.026745274516986158,-0.007182923435383768
researching,47.0,44,0.01838861001670625,0.025582436494508497,-0.007193826477802246
technical training,26.0,30,0.010172422562433244,0.017442570337164884,-0.007270147774731639
deliveries,39.0,39,0.015258633843649866,0.022675341438314348,-0.007416707594664482
process.,137.0,105,0.05360084196359055,0.06104899618007709,-0.0074481542164865425
interpreting,30.0,33,0.011737410648961435,0.019186827370881374,-0.007449416721919939
cluster,24.0,29,0.009389928519169147,0.016861151325926055,-0.007471222806756907
computer systems,18.0,25,0.007042446389376861,0.014535475280970739,-0.007493028891593877
client relations,15.0,23,0.005868705324480718,0.013372637258493079,-0.0075039319340123615
grading,12.0,21,0.004694964259584574,0.01220979923601542,-0.007514834976430846
logical,64.0,56,0.02503980938445106,0.03255946462937445,-0.007519655244923391
profiles,46.0,44,0.0179973629950742,0.025582436494508497,-0.007585073499434297
idea,40.0,40,0.015649880865281914,0.02325676044955318,-0.007606879584271267
wan,40.0,40,0.015649880865281914,0.02325676044955318,-0.007606879584271267
financial accounting,19.0,26,0.007433693411008908,0.015116894292209566,-0.007683200881200658
statistical analysis,19.0,26,0.007433693411008908,0.015116894292209566,-0.007683200881200658
arm,19.0,26,0.007433693411008908,0.015116894292209566,-0.007683200881200658
customer relationship management,16.0,24,0.006259952346112765,0.013954056269731908,-0.007694103923619143
digital marketing,16.0,24,0.006259952346112765,0.013954056269731908,-0.007694103923619143
far,16.0,24,0.006259952346112765,0.013954056269731908,-0.007694103923619143
grammar,16.0,24,0.006259952346112765,0.013954056269731908,-0.007694103923619143
grievances,13.0,22,0.005086211281216622,0.012791218247254248,-0.007705006966037626
rdbms,10.0,20,0.003912470216320478,0.01162838022477659,-0.007715910008456112
abuse,10.0,20,0.003912470216320478,0.01162838022477659,-0.007715910008456112
testing.,50.0,47,0.01956235108160239,0.027326693528224984,-0.0077643424466225935
groups.,26.0,31,0.010172422562433244,0.018023989348403713,-0.007851566785970468
mathematical,23.0,29,0.0089986814975371,0.016861151325926055,-0.007862469828388955
spss,23.0,29,0.0089986814975371,0.016861151325926055,-0.007862469828388955
balanced,20.0,27,0.007824940432640957,0.015698313303448397,-0.00787337287080744
end users,20.0,27,0.007824940432640957,0.015698313303448397,-0.00787337287080744
web design,20.0,27,0.007824940432640957,0.015698313303448397,-0.00787337287080744
troubleshooting.,20.0,27,0.007824940432640957,0.015698313303448397,-0.00787337287080744
crm,72.0,62,0.028169785557507446,0.036047978696807426,-0.00787819313929998
adults,14.0,23,0.00547745830284867,0.013372637258493079,-0.00789517895564441
accommodations,14.0,23,0.00547745830284867,0.013372637258493079,-0.00789517895564441
accreditation,14.0,23,0.00547745830284867,0.013372637258493079,-0.00789517895564441
checklists,11.0,21,0.004303717237952526,0.01220979923601542,-0.007906081998062893
innovative ideas,11.0,21,0.004303717237952526,0.01220979923601542,-0.007906081998062893
building.,15.0,24,0.005868705324480718,0.013954056269731908,-0.008085350945251191
contract documents,12.0,22,0.004694964259584574,0.012791218247254248,-0.008096253987669675
roles.,9.0,20,0.0035212231946884307,0.01162838022477659,-0.00810715703008816
product design,9.0,20,0.0035212231946884307,0.01162838022477659,-0.00810715703008816
profit and loss,9.0,20,0.0035212231946884307,0.01162838022477659,-0.00810715703008816
boost,9.0,20,0.0035212231946884307,0.01162838022477659,-0.00810715703008816
tracing,9.0,20,0.0035212231946884307,0.01162838022477659,-0.00810715703008816
influence,61.0,55,0.023866068319554918,0.03197804561813562,-0.008111977298580705
securities,52.0,49,0.02034484512486649,0.028489531550702645,-0.008144686425836156
clinical,46.0,45,0.0179973629950742,0.026163855505747326,-0.008166492510673126
production.,37.0,39,0.014476139800385769,0.022675341438314348,-0.00819920163792858
scope of work,28.0,33,0.01095491660569734,0.019186827370881374,-0.008231910765184034
reconciliation,132.0,103,0.05164460685543031,0.05988615815759944,-0.00824155130216913
personnel management,13.0,23,0.005086211281216622,0.013372637258493079,-0.008286425977276458
virtual,65.0,58,0.02543105640608311,0.03372230265185211,-0.008291246245769001
concepts.,10.0,21,0.003912470216320478,0.01220979923601542,-0.008297329019694941
deviation,10.0,21,0.003912470216320478,0.01220979923601542,-0.008297329019694941
personnel.,38.0,40,0.014867386822017816,0.02325676044955318,-0.008389373627535364
dynamics,38.0,40,0.014867386822017816,0.02325676044955318,-0.008389373627535364
valuation,35.0,38,0.013693645757121675,0.02209392242707552,-0.008400276669953844
stable,29.0,34,0.011346163627329387,0.019768246382120203,-0.008422082754790816
modification,78.0,67,0.03051726768729973,0.03895507375300158,-0.008437806065701846
examinations,23.0,30,0.0089986814975371,0.017442570337164884,-0.008443888839627784
correction,20.0,28,0.007824940432640957,0.016279732314687226,-0.008454791882046269
problem solving skills.,8.0,20,0.0031299761730563826,0.01162838022477659,-0.008498404051720207
professionalism,30.0,35,0.011737410648961435,0.020349665393359032,-0.008612254744397597
supports,76.0,66,0.029734773644035633,0.03837365474176275,-0.008638881097727116
system design,21.0,29,0.008216187454273004,0.016861151325926055,-0.00864496387165305
dashboard,12.0,23,0.004694964259584574,0.013372637258493079,-0.008677672998908505
hospitals,64.0,58,0.02503980938445106,0.03372230265185211,-0.008682493267401049
platforms.,9.0,21,0.0035212231946884307,0.01220979923601542,-0.008688576041326989
roads,16.0,26,0.006259952346112765,0.015116894292209566,-0.008856941946096802
fun,7.0,20,0.002738729151424335,0.01162838022477659,-0.008889651073352255
broadcast,7.0,20,0.002738729151424335,0.01162838022477659,-0.008889651073352255
vehicles.,7.0,20,0.002738729151424335,0.01162838022477659,-0.008889651073352255
cross-functional,53.0,51,0.020736092146498533,0.029652369573180303,-0.00891627742668177
telecom,90.0,76,0.035212231946884304,0.04418784485415104,-0.008975612907266735
sql server,35.0,39,0.013693645757121675,0.022675341438314348,-0.008981695681192673
reliability,87.0,74,0.03403849088198816,0.04302500683167338,-0.00898651594968522
scanning,29.0,35,0.011346163627329387,0.020349665393359032,-0.009003501766029645
continuity,26.0,33,0.010172422562433244,0.019186827370881374,-0.00901440480844813
education.,17.0,27,0.006651199367744813,0.015698313303448397,-0.009047113935703583
new technology,17.0,27,0.006651199367744813,0.015698313303448397,-0.009047113935703583
purchase order,14.0,25,0.00547745830284867,0.014535475280970739,-0.009058016978122068
accuracy.,11.0,23,0.004303717237952526,0.013372637258493079,-0.009068920020540553
skills.,115.0,93,0.0449934074876855,0.05407196804521114,-0.009078560557525636
regression testing,8.0,21,0.0031299761730563826,0.01220979923601542,-0.009079823062959036
scanners,8.0,21,0.0031299761730563826,0.01220979923601542,-0.009079823062959036
printers,48.0,48,0.018779857038338295,0.027908112539463816,-0.009128255501125521
multiple projects,36.0,40,0.014084892778753723,0.02325676044955318,-0.009171867670799458
balance sheet,36.0,40,0.014084892778753723,0.02325676044955318,-0.009171867670799458
phones,33.0,38,0.012911151713857578,0.02209392242707552,-0.009182770713217941
journals,33.0,38,0.012911151713857578,0.02209392242707552,-0.009182770713217941
images,33.0,38,0.012911151713857578,0.02209392242707552,-0.009182770713217941
navigation,18.0,28,0.007042446389376861,0.016279732314687226,-0.009237285925310364
positive relationships,15.0,26,0.005868705324480718,0.015116894292209566,-0.00924818896772885
alerts,15.0,26,0.005868705324480718,0.015116894292209566,-0.00924818896772885
clarity,9.0,22,0.0035212231946884307,0.012791218247254248,-0.009269995052565818
sims,6.0,20,0.002347482129792287,0.01162838022477659,-0.009280898094984304
review.,6.0,20,0.002347482129792287,0.01162838022477659,-0.009280898094984304
iis,6.0,20,0.002347482129792287,0.01162838022477659,-0.009280898094984304
identifying,257.0,189,0.1005504845594363,0.10988819312413878,-0.00933770856470248
twitter,25.0,33,0.009781175540801195,0.019186827370881374,-0.00940565183008018
facilities.,22.0,31,0.008607434475905052,0.018023989348403713,-0.00941655487249866
medical center,19.0,29,0.007433693411008908,0.016861151325926055,-0.009427457914917146
labs,16.0,27,0.006259952346112765,0.015698313303448397,-0.00943836095733563
budget.,41.0,44,0.01604112788691396,0.025582436494508497,-0.009541308607594536
catering,35.0,40,0.013693645757121675,0.02325676044955318,-0.009563114692431506
loss,78.0,69,0.03051726768729973,0.040117911775479236,-0.009600644088179504
consultants.,20.0,30,0.007824940432640957,0.017442570337164884,-0.009617629904523927
holiday,17.0,28,0.006651199367744813,0.016279732314687226,-0.009628532946942412
consumption,69.0,63,0.026996044492611303,0.036629397708046255,-0.009633353215434952
requests.,14.0,26,0.00547745830284867,0.015116894292209566,-0.009639435989360897
network infrastructure,11.0,24,0.004303717237952526,0.013954056269731908,-0.009650339031779382
cost savings,8.0,22,0.0031299761730563826,0.012791218247254248,-0.009661242074197865
conduit,8.0,22,0.0031299761730563826,0.012791218247254248,-0.009661242074197865
debate,5.0,20,0.001956235108160239,0.01162838022477659,-0.009672145116616352
safety standards,15.0,27,0.005868705324480718,0.015698313303448397,-0.009829607978967678
escalation,12.0,25,0.004694964259584574,0.014535475280970739,-0.009840511021386165
bridges,12.0,25,0.004694964259584574,0.014535475280970739,-0.009840511021386165
internships,9.0,23,0.0035212231946884307,0.013372637258493079,-0.009851414063804648
scanner,9.0,23,0.0035212231946884307,0.013372637258493079,-0.009851414063804648
data entry,113.0,93,0.04421091344442141,0.05407196804521114,-0.009861054600789732
dimensions,6.0,21,0.002347482129792287,0.01220979923601542,-0.009862317106223133
unloading,6.0,21,0.002347482129792287,0.01220979923601542,-0.009862317106223133
project specifications,6.0,21,0.002347482129792287,0.01220979923601542,-0.009862317106223133
inspect,74.0,67,0.028952279600771538,0.03895507375300158,-0.01000279415223004
performance.,71.0,65,0.027778538535875398,0.03779223573052391,-0.010013697194648515
application software,16.0,28,0.006259952346112765,0.016279732314687226,-0.01001977996857446
contact information,7.0,22,0.002738729151424335,0.012791218247254248,-0.010052489095829913
fire safety,7.0,22,0.002738729151424335,0.012791218247254248,-0.010052489095829913
drill,4.0,20,0.0015649880865281913,0.01162838022477659,-0.0100633921382484
productions,4.0,20,0.0015649880865281913,0.01162838022477659,-0.0100633921382484
roi,4.0,20,0.0015649880865281913,0.01162838022477659,-0.0100633921382484
ems,4.0,20,0.0015649880865281913,0.01162838022477659,-0.0100633921382484
ide,4.0,20,0.0015649880865281913,0.01162838022477659,-0.0100633921382484
chinese,4.0,20,0.0015649880865281913,0.01162838022477659,-0.0100633921382484
life,255.0,189,0.09976799051617219,0.10988819312413878,-0.010120202607966589
equipment.,75.0,68,0.029343526622403585,0.03953649276424041,-0.010192966141836821
copper,17.0,29,0.006651199367744813,0.016861151325926055,-0.010209951958181241
reference,176.0,136,0.06885947580724042,0.07907298552848081,-0.010213509721240396
networking.,8.0,23,0.0031299761730563826,0.013372637258493079,-0.010242661085436696
requirement gathering,5.0,21,0.001956235108160239,0.01220979923601542,-0.010253564127855181
computers.,5.0,21,0.001956235108160239,0.01220979923601542,-0.010253564127855181
equipment,742.0,517,0.2903052900509795,0.3005936288104748,-0.010288338759495308
api,33.0,40,0.012911151713857578,0.02325676044955318,-0.010345608735695603
race,24.0,34,0.009389928519169147,0.019768246382120203,-0.010378317862951056
network administration,9.0,24,0.0035212231946884307,0.013954056269731908,-0.010432833075043477
ethernet,3.0,20,0.0011737410648961434,0.01162838022477659,-0.010454639159880447
revenue.,3.0,20,0.0011737410648961434,0.01162838022477659,-0.010454639159880447
uploading,3.0,20,0.0011737410648961434,0.01162838022477659,-0.010454639159880447
gardening,3.0,20,0.0011737410648961434,0.01162838022477659,-0.010454639159880447
lotus notes,3.0,20,0.0011737410648961434,0.01162838022477659,-0.010454639159880447
protocol,40.0,45,0.015649880865281914,0.026163855505747326,-0.010513974640465412
telecommunication,71.0,66,0.027778538535875398,0.03837365474176275,-0.01059511620588735
pcs,16.0,29,0.006259952346112765,0.016861151325926055,-0.010601198979813289
physicians,13.0,27,0.005086211281216622,0.015698313303448397,-0.010612102022231774
well.,13.0,27,0.005086211281216622,0.015698313303448397,-0.010612102022231774
routine maintenance,13.0,27,0.005086211281216622,0.015698313303448397,-0.010612102022231774
residents,13.0,27,0.005086211281216622,0.015698313303448397,-0.010612102022231774
programming language,13.0,27,0.005086211281216622,0.015698313303448397,-0.010612102022231774
mobility,4.0,21,0.0015649880865281913,0.01220979923601542,-0.010644811149487229
business development,160.0,126,0.06259952346112765,0.07325879541609251,-0.010659271954964855
results.,84.0,75,0.03286474981709202,0.04360642584291221,-0.010741676025820192
multimedia,26.0,36,0.010172422562433244,0.02093108440459786,-0.010758661842164617
database management,23.0,34,0.0089986814975371,0.019768246382120203,-0.010769564884583104
tendering,20.0,32,0.007824940432640957,0.018605408359642545,-0.010780467927001589
career growth,17.0,30,0.006651199367744813,0.017442570337164884,-0.01079137096942007
remedy,11.0,26,0.004303717237952526,0.015116894292209566,-0.01081317705425704
safety rules,8.0,24,0.0031299761730563826,0.013954056269731908,-0.010824080096675525
writing.,5.0,22,0.001956235108160239,0.012791218247254248,-0.01083498313909401
derivatives,5.0,22,0.001956235108160239,0.012791218247254248,-0.01083498313909401
ubuntu,2.0,20,0.0007824940432640957,0.01162838022477659,-0.010845886181512495
hardware,259.0,193,0.10133297860270038,0.11221386916909408,-0.0108808905663937
organizational skills,42.0,47,0.01643237490854601,0.027326693528224984,-0.010894318619678975
cost control,27.0,37,0.01056366958406529,0.02151250341583669,-0.0109488338317714
closure,21.0,33,0.008216187454273004,0.019186827370881374,-0.01097063991660837
it.,18.0,31,0.007042446389376861,0.018023989348403713,-0.010981542959026851
functional testing,18.0,31,0.007042446389376861,0.018023989348403713,-0.010981542959026851
semiconductor,12.0,27,0.004694964259584574,0.015698313303448397,-0.011003349043863823
quality standards.,9.0,25,0.0035212231946884307,0.014535475280970739,-0.011014252086282308
surveying,9.0,25,0.0035212231946884307,0.014535475280970739,-0.011014252086282308
comfort,9.0,25,0.0035212231946884307,0.014535475280970739,-0.011014252086282308
safety procedures,6.0,23,0.002347482129792287,0.013372637258493079,-0.011025155128700791
stack,6.0,23,0.002347482129792287,0.013372637258493079,-0.011025155128700791
test equipment,3.0,21,0.0011737410648961434,0.01220979923601542,-0.011036058171119276
landscaping,3.0,21,0.0011737410648961434,0.01220979923601542,-0.011036058171119276
screening,40.0,46,0.015649880865281914,0.026745274516986158,-0.011095393651704245
communication skills.,22.0,34,0.008607434475905052,0.019768246382120203,-0.011160811906215151
observation,19.0,32,0.007433693411008908,0.018605408359642545,-0.011171714948633636
project work,71.0,67,0.027778538535875398,0.03895507375300158,-0.01117653521712618
fiber,13.0,28,0.005086211281216622,0.016279732314687226,-0.011193521033470603
characterization,10.0,26,0.003912470216320478,0.015116894292209566,-0.011204424075889088
subject matter expert,10.0,26,0.003912470216320478,0.015116894292209566,-0.011204424075889088
organizational goals,10.0,26,0.003912470216320478,0.015116894292209566,-0.011204424075889088
workstation,10.0,26,0.003912470216320478,0.015116894292209566,-0.011204424075889088
weather,4.0,22,0.0015649880865281913,0.012791218247254248,-0.011226230160726058
multitasking,4.0,22,0.0015649880865281913,0.012791218247254248,-0.011226230160726058
discovery,4.0,22,0.0015649880865281913,0.012791218247254248,-0.011226230160726058
boilers,1.0,20,0.00039124702163204783,0.01162838022477659,-0.011237133203144543
rack,1.0,20,0.00039124702163204783,0.01162838022477659,-0.011237133203144543
electrical installation,1.0,20,0.00039124702163204783,0.01162838022477659,-0.011237133203144543
microsoft certified,1.0,20,0.00039124702163204783,0.01162838022477659,-0.011237133203144543
safety measures,1.0,20,0.00039124702163204783,0.01162838022477659,-0.011237133203144543
health and safety,41.0,47,0.01604112788691396,0.027326693528224984,-0.011285565641311023
accidents,23.0,35,0.0089986814975371,0.020349665393359032,-0.011350983895821933
compliance.,14.0,29,0.00547745830284867,0.016861151325926055,-0.011383693023077384
people management,8.0,25,0.0031299761730563826,0.014535475280970739,-0.011405499107914356
combat,8.0,25,0.0031299761730563826,0.014535475280970739,-0.011405499107914356
highly organized,5.0,23,0.001956235108160239,0.013372637258493079,-0.011416402150332839
distribution.,5.0,23,0.001956235108160239,0.013372637258493079,-0.011416402150332839
meters,5.0,23,0.001956235108160239,0.013372637258493079,-0.011416402150332839
team spirit,2.0,21,0.0007824940432640957,0.01220979923601542,-0.011427305192751324
leadership qualities,2.0,21,0.0007824940432640957,0.01220979923601542,-0.011427305192751324
stress,33.0,42,0.012911151713857578,0.02441959847203084,-0.01150844675817326
hip,3.0,22,0.0011737410648961434,0.012791218247254248,-0.011617477182358105
calculations.,3.0,22,0.0011737410648961434,0.012791218247254248,-0.011617477182358105
ordering,55.0,57,0.02151858618976263,0.03314088364061328,-0.011622297450850652
special education,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
numpy,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
machine learning engineer,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
c/o,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
computer networking,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
c language,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
solidworks,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
booster,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
azure,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
materials science,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
quantity surveying,0.0,20,0.0,0.01162838022477659,-0.01162838022477659
mapping,52.0,55,0.02034484512486649,0.03197804561813562,-0.011633200493269134
overseeing,95.0,84,0.03716846705504454,0.04883919694406168,-0.011670729889017135
investigating,22.0,35,0.008607434475905052,0.020349665393359032,-0.01174223091745398
procedure.,13.0,29,0.005086211281216622,0.016861151325926055,-0.011774940044709432
overtime,10.0,27,0.003912470216320478,0.015698313303448397,-0.011785843087127918
internal audits,10.0,27,0.003912470216320478,0.015698313303448397,-0.011785843087127918
studies.,4.0,23,0.0015649880865281913,0.013372637258493079,-0.011807649171964888
sla,4.0,23,0.0015649880865281913,0.013372637258493079,-0.011807649171964888
wells,4.0,23,0.0015649880865281913,0.013372637258493079,-0.011807649171964888
training program,56.0,58,0.02190983321139468,0.03372230265185211,-0.01181246944045743
cables.,1.0,21,0.00039124702163204783,0.01220979923601542,-0.011818552214383372
salt,1.0,21,0.00039124702163204783,0.01220979923601542,-0.011818552214383372
dressing,1.0,21,0.00039124702163204783,0.01220979923601542,-0.011818552214383372
ats,1.0,21,0.00039124702163204783,0.01220979923601542,-0.011818552214383372
analytics,32.0,42,0.01251990469222553,0.02441959847203084,-0.011899693779805308
event management,11.0,28,0.004303717237952526,0.016279732314687226,-0.0119760150767347
shell,11.0,28,0.004303717237952526,0.016279732314687226,-0.0119760150767347
fixing,60.0,61,0.02347482129792287,0.0354665596855686,-0.011991738387645726
preventative maintenance,5.0,24,0.001956235108160239,0.013954056269731908,-0.011997821161571668
journalism,5.0,24,0.001956235108160239,0.013954056269731908,-0.011997821161571668
leadership skills.,5.0,24,0.001956235108160239,0.013954056269731908,-0.011997821161571668
engineering design,5.0,24,0.001956235108160239,0.013954056269731908,-0.011997821161571668
life insurance,2.0,22,0.0007824940432640957,0.012791218247254248,-0.012008724203990153
commitment,94.0,84,0.0367772200334125,0.04883919694406168,-0.012061976910649176
account executive,6.0,25,0.002347482129792287,0.014535475280970739,-0.012187993151178453
ms.,3.0,23,0.0011737410648961434,0.013372637258493079,-0.012198896193596936
pattern,3.0,23,0.0011737410648961434,0.013372637258493079,-0.012198896193596936
grasp,3.0,23,0.0011737410648961434,0.013372637258493079,-0.012198896193596936
teamwork.,3.0,23,0.0011737410648961434,0.013372637258493079,-0.012198896193596936
cloud computing,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
ms-dos,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
msoffice,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
microsoft office word,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
tensorflow,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
certification.,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
health & safety,0.0,21,0.0,0.01220979923601542,-0.01220979923601542
scientific,40.0,48,0.015649880865281914,0.027908112539463816,-0.012258231674181903
customer satisfaction.,10.0,28,0.003912470216320478,0.016279732314687226,-0.012367262098366747
grounding,7.0,26,0.002738729151424335,0.015116894292209566,-0.01237816514078523
clustering,1.0,22,0.00039124702163204783,0.012791218247254248,-0.0123999712256222
sub-contractor,1.0,22,0.00039124702163204783,0.012791218247254248,-0.0123999712256222
electrical design,1.0,22,0.00039124702163204783,0.012791218247254248,-0.0123999712256222
asm,1.0,22,0.00039124702163204783,0.012791218247254248,-0.0123999712256222
facebook,44.0,51,0.017214868951810104,0.029652369573180303,-0.012437500621370199
design engineer,23.0,37,0.0089986814975371,0.02151250341583669,-0.01251382191829959
results-oriented,20.0,35,0.007824940432640957,0.020349665393359032,-0.012524724960718076
spreadsheet,14.0,31,0.00547745830284867,0.018023989348403713,-0.012546531045555042
invoices.,8.0,27,0.0031299761730563826,0.015698313303448397,-0.012568337130392014
project management.,8.0,27,0.0031299761730563826,0.015698313303448397,-0.012568337130392014
hybrid,5.0,25,0.001956235108160239,0.014535475280970739,-0.0125792401728105
safety.,5.0,25,0.001956235108160239,0.014535475280970739,-0.0125792401728105
phd,2.0,23,0.0007824940432640957,0.013372637258493079,-0.012590143215228984
console,2.0,23,0.0007824940432640957,0.013372637258493079,-0.012590143215228984
source.,2.0,23,0.0007824940432640957,0.013372637258493079,-0.012590143215228984
computation,2.0,23,0.0007824940432640957,0.013372637258493079,-0.012590143215228984
tech.,2.0,23,0.0007824940432640957,0.013372637258493079,-0.012590143215228984
